         162598121 function calls (162250956 primitive calls) in 223.822 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:911(_getitem_tuple_same_dim)
       12    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:746(isna_all)
     2863    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:550(_get_axis_number)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:3(<module>)
        6    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/sequence.py:84(from_tree)
      168    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/base.py:119(__init__)
        6    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/sequence.py:85(<listcomp>)
      211    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:6246(_maybe_promote)
      239    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
      117    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:2837(isna)
       95    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:7478(get_unanimous_names)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/series.py:4(<module>)
      176    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1493(_get_spec)
      150    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:5397(_getitem_slice)
      265    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/borders.py:49(__init__)
      266    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:6344(_is_comparable_dtype)
       24    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:777(<genexpr>)
       12    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:6117(reset_index)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:100(CalculatedMember)
      235    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/range.py:173(_simple_new)
      236    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:168(_number_format)
        5    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:806(__setitem__)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/utils/datetime.py:3(<module>)
      352    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
       54    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/borders.py:87(__init__)
      260    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/xml/functions.py:3(<module>)
      564    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:2784(_is_multi)
     1803    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:871(_reset_identity)
      181    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(atleast_2d)
      108    0.001    0.000    0.001    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/numbers.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/comments/comment_sheet.py:4(<module>)
      187    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:1668(_is_level_reference)
      627    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:570(_get_block_manager_axis)
      112    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:3004(unique)
      616    0.001    0.000    0.001    0.000 /usr/lib/python3.8/types.py:171(__get__)
      223    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/common.py:293(maybe_iterable_to_list)
      306    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:872(shape)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/workbook.py:90(_setup_styles)
     1237    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:123(<listcomp>)
     5614    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/base.py:166(kind)
     1100    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/_config/config.py:579(_select_options)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1244(_getitem_tuple)
     1540    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:1031(<genexpr>)
      181    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:2338(<listcomp>)
      141    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:434(__exit__)
      117    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:2812(_isnan)
       28    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:1550(makeRecord)
      125    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arrays/string_.py:118(construct_from_string)
       59    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/common.py:258(index_labels_to_array)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/formatting/__init__.py:3(<module>)
      215    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/common.py:319(is_datetime64_dtype)
      135    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/ops/common.py:77(get_op_result_name)
      276    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/series.py:764(__len__)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/connector.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/graphic.py:3(<module>)
       12    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/common.py:280(_get_filepath_or_buffer)
       16    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(insert)
     6644    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:213(mgr_locs)
      830    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:165(_can_hold_na)
      572    0.001    0.000    0.001    0.000 /usr/lib/python3.8/warnings.py:477(__exit__)
      203    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      573    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1213(_getitem_iterable)
     2161    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:332(attrs)
      150    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/base.py:742(__iter__)
      244    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:2246(<listcomp>)
     1375    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/base.py:229(construct_from_string)
      306    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:4114(_set_is_copy)
       28    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:288(__init__)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/header_footer.py:5(<module>)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/formula/__init__.py:3(<module>)
      572    0.001    0.000    0.001    0.000 /usr/lib/python3.8/warnings.py:437(__init__)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_read_only.py:3(<module>)
     1397    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/construction.py:733(_maybe_repeat)
     3001    0.000    0.000    0.001    0.000 {built-in method builtins.setattr}
      102    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/base.py:136(__init__)
      976    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:840(is_)
       16    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/lib/function_base.py:5195(insert)
     2182    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/numerictypes.py:582(<listcomp>)
       10    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:1483(__neg__)
     5860    0.001    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1149(cast)
      176    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:689(spec_from_file_location)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/borders.py:3(<module>)
      145    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:317(_can_hold_element)
       57    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1097(is_datetimelike_v_numeric)
       56    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/reshape/merge.py:852(_maybe_restore_index_levels)
     2093    0.000    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:164(__getitem__)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/readers.py:1819(TextParser)
     1021    0.001    0.000    0.001    0.000 {method 'tell' of '_io.BufferedReader' objects}
      408    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/concat.py:582(_dtype_to_na_value)
      365    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:6234(_index_as_unique)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/protection.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/formula/translate.py:1(<module>)
      205    0.001    0.000    0.001    0.000 {pandas._libs.lib.infer_datetimelike_array}
      152    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/concat.py:246(_maybe_reindex_columns_na_proxy)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/fill.py:249(Blip)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:3(<module>)
       95    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/api.py:256(_find_common_index_dtype)
      607    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:1821(_get_names)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/colors.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/formula/translate.py:33(Translator)
        2    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis0_int64_float64}
     1100    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/_config/config.py:638(_translate_key)
      112    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(atleast_1d)
       56    0.000    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:376(_split_op_result)
      282    0.001    0.000    0.001    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:131(geterr)
